Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,direction
66,4,0,1748.4999999995052,1751.137774311617,0,-1
67,5,3,1793.699999999464,1806.139418386797,0,-1
68,4,2,1909.8999999993584,1919.8930028505213,0,-1
69,0,5,1941.4999999993297,1945.4627266237208,0,1
70,4,2,2132.0999999991564,2140.1661670387134,0,-1
71,1,2,2150.89999999914,2154.977527720577,0,1
72,4,3,2170.399999999121,2183.979391584832,0,-1
73,5,1,2181.199999999112,2192.407131513882,0,-1
74,4,3,2183.999999999109,2192.407131513882,0,-1
75,2,4,2271.19999999903,2276.032895539691,0,1
76,2,3,2311.199999998993,2318.289579038404,0,1
77,5,0,2354.2999999989543,2362.396291545896,0,-1
78,0,4,2509.099999998813,2512.42760168476,0,1
79,5,2,2522.899999998801,2526.3405483925585,0,-1
80,0,2,2542.0999999987835,2556.815265228608,0,1
81,3,2,2561.5999999987657,2564.1013995762687,0,-1
82,5,2,2567.0999999987607,2583.541475390265,0,-1
83,5,2,2603.5999999987275,2617.234894641528,0,-1
84,5,3,2645.999999998689,2658.982115447215,0,-1
85,2,1,2649.799999998685,2650.747065486521,0,-1
86,0,5,2670.199999998667,2681.211467269317,0,1
87,5,4,2737.6999999986056,2738.4089133511266,0,-1
88,5,0,2768.899999998577,2778.346849359489,0,-1
89,3,5,2773.7999999985727,2774.339142923708,0,1
90,3,5,2795.299999998553,2806.4103474009235,0,1
91,1,0,2847.299999998506,2852.0777657524,0,-1
92,2,0,2847.299999998506,2860.410137499944,0,-1
93,1,4,2955.299999998408,2960.817588973411,0,1
94,5,0,2984.499999998381,2993.547865683728,0,-1
95,0,2,2998.0999999983687,3000.4552019490548,0,1
96,1,0,3015.499999998353,3023.6537907580005,0,-1
97,0,5,3021.999999998347,3023.6537907580005,0,1
98,2,5,3110.6999999982663,3119.394189396909,0,1
99,1,4,3130.899999998248,3140.606126085833,0,1
100,1,3,3137.499999998242,3144.486680603883,0,1
101,5,3,3144.6999999982354,3160.4202469521624,0,-1
102,3,4,3173.499999998209,3178.5247990837297,0,1
103,3,2,3194.39999999819,3199.1677285919004,0,-1
104,1,2,3213.799999998173,3217.506542908472,0,1
105,1,5,3227.59999999816,3236.9052471980435,0,1
106,0,4,3267.7999999981234,3286.371986137821,0,1
107,4,2,3295.999999998098,3298.590027191211,0,-1
108,1,0,3373.199999998028,3380.28009316657,0,-1
109,0,1,3397.899999998005,3400.873989687572,0,1
110,0,1,3417.799999997987,3425.639570409221,0,1
111,3,4,3445.399999997962,3450.381280138162,0,1
112,1,3,3449.799999997958,3450.381280138162,0,1
113,0,3,3461.099999997948,3477.4716336369784,0,1
114,4,1,3507.099999997906,3517.6749252837512,0,-1
115,1,0,3523.8999999978905,3532.005980025665,0,-1
116,3,0,3530.3999999978846,3532.005980025665,0,-1
117,0,4,3534.599999997881,3544.022006574733,0,1
118,1,4,3569.299999997849,3577.863163144077,0,1
119,4,2,3574.899999997844,3577.863163144077,0,-1
