Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,direction
61,0,3,1718.999999999532,1735.18410435,0,1
62,0,5,1746.9999999995066,1755.0975458814537,0,1
63,4,0,1761.2999999994936,1763.26233110689,0,-1
64,4,2,1776.5999999994797,1784.153281157246,0,-1
65,0,1,1779.1999999994773,1780.5656539585314,0,1
66,3,5,1789.9999999994675,1796.4801940386435,0,1
67,0,1,1797.499999999461,1808.8568393405724,0,1
68,0,3,1815.099999999445,1836.1590365255213,0,1
69,4,0,1843.4999999994188,1849.474837940756,0,-1
70,0,3,1857.1999999994064,1862.891603560268,0,1
71,3,1,1862.3999999994016,1870.295115699067,0,-1
72,4,5,1875.19999999939,1877.7733277260968,0,1
73,1,5,1895.7999999993715,1898.87277115688,0,1
74,1,4,1908.39999999936,1921.0162202444903,0,1
75,4,2,1935.399999999336,1940.2453801203333,0,-1
76,1,3,1962.4999999993104,1967.8103739448663,0,1
77,2,5,2085.7999999991985,2090.0661252933337,0,1
78,0,3,2107.7999999991785,2118.140117240658,0,1
79,2,3,2109.7999999991766,2114.1558804326787,0,1
80,0,2,2117.999999999169,2118.140117240658,0,1
81,0,4,2119.699999999168,2134.6812066675984,0,1
82,4,5,2183.29999999911,2187.5116568281123,0,1
83,3,1,2195.9999999990982,2200.9844259924416,0,-1
84,5,3,2234.099999999064,2240.67741317646,0,-1
85,0,3,2280.0999999990217,2287.017508612851,0,1
86,5,2,2306.099999998998,2316.737481668597,0,-1
87,2,3,2366.299999998944,2367.222560062241,0,1
88,1,2,2397.7999999989147,2410.1325189179256,0,1
89,2,3,2457.4999999988604,2459.520476743547,0,1
90,2,3,2487.9999999988327,2493.817339707069,0,1
91,1,4,2488.3999999988323,2498.144768609472,0,1
92,4,5,2520.799999998803,2520.9188306443466,0,1
93,2,3,2548.3999999987777,2558.159113896469,0,1
94,0,1,2571.4999999987567,2582.7504913801904,0,1
95,2,5,2633.0999999987007,2642.748468679536,0,1
96,3,4,2651.799999998684,2658.2671300743177,0,1
97,2,4,2652.2999999986832,2669.317275909196,0,1
98,5,2,2731.699999998611,2739.196464120231,0,-1
99,4,5,2739.399999998604,2739.196464120231,0,1
100,0,3,2769.3999999985767,2781.7226628364883,0,1
101,1,4,2795.399999998553,2811.4344725667934,0,1
102,4,3,2830.599999998521,2834.0714654998287,0,-1
103,0,3,2839.7999999985127,2852.231524939089,0,1
104,1,2,2852.899999998501,2855.905210409845,0,1
105,2,3,2859.299999998495,2859.989593628247,0,1
106,0,2,2942.49999999842,2958.2207298001904,0,1
107,2,0,2963.099999998401,2966.4495680781456,0,-1
108,5,3,2992.499999998374,3010.2524306035248,0,-1
109,2,0,3014.6999999983536,3022.8707911175225,0,-1
110,2,1,3067.699999998305,3073.778103356364,0,-1
111,2,1,3145.6999999982345,3152.9784884753512,0,-1
112,0,3,3178.6999999982045,3180.882092025588,0,1
113,4,3,3186.999999998197,3193.885518241797,0,-1
114,0,3,3218.999999998168,3232.8500133367647,0,1
115,4,1,3303.8999999980906,3310.925497782266,0,-1
116,1,3,3317.0999999980786,3319.8153254837134,0,1
117,2,1,3345.299999998053,3355.8442523215613,0,-1
118,4,0,3365.899999998034,3381.0946861966872,0,-1
119,0,5,3371.099999998029,3376.1705832306616,0,1
120,1,0,3372.3999999980283,3372.6540460354654,0,-1
121,1,5,3415.399999997989,3419.4744391011627,0,1
122,4,1,3432.299999997974,3435.498734314512,0,-1
123,0,3,3457.399999997951,3463.066067245779,0,1
124,3,4,3506.699999997906,3507.1775714514383,0,1
125,4,0,3537.699999997878,3542.03503210651,0,-1
126,3,0,3538.0999999978776,3548.7311832296464,0,-1
127,0,1,3551.1999999978657,3557.3325330321923,0,1
128,5,1,3567.7999999978506,3577.1016312074034,0,-1
129,3,0,3584.099999997836,3588.455668459488,0,-1
