Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,direction
49,5,4,1264.1999999999457,0.0,0,-1
50,0,4,1272.799999999938,0.0,0,1
51,0,3,1273.9999999999368,0.0,0,1
52,5,4,1404.2999999998185,0.0,0,-1
53,0,3,1455.299999999772,0.0,0,1
54,0,4,1461.899999999766,0.0,0,1
55,2,0,1579.8999999996586,0.0,0,-1
56,0,2,1585.999999999653,0.0,0,1
57,0,5,1588.4999999996508,0.0,0,1
58,3,0,1623.0999999996193,0.0,0,-1
59,2,1,1638.799999999605,0.0,0,-1
60,2,4,1654.4999999995907,0.0,0,1
61,5,2,1668.7999999995775,0.0,0,-1
62,2,5,1669.599999999577,0.0,0,1
63,1,3,1714.799999999536,0.0,0,1
64,3,4,1721.6999999995296,0.0,0,1
65,0,5,1725.0999999995263,0.0,0,1
66,2,0,1725.4999999995262,0.0,0,-1
67,0,5,1775.2999999994809,0.0,0,1
68,5,4,1793.1999999994646,0.0,0,-1
69,2,0,1797.8999999994603,0.0,0,-1
70,2,3,1806.4999999994525,0.0,0,1
71,0,5,1813.599999999446,0.0,0,1
72,1,0,1814.3999999994453,0.0,0,-1
73,5,0,1826.0999999994349,0.0,0,-1
74,4,1,1867.399999999397,0.0,0,-1
75,0,3,1883.1999999993827,0.0,0,1
76,1,0,1899.699999999368,0.0,0,-1
77,5,0,1927.5999999993423,0.0,0,-1
78,0,1,1930.59999999934,0.0,0,1
79,3,4,1931.299999999339,0.0,0,1
80,5,3,1965.8999999993075,0.0,0,-1
81,1,4,1968.699999999305,0.0,0,1
82,5,0,1978.499999999296,0.0,0,-1
83,1,0,1997.6999999992784,0.0,0,-1
84,4,3,2111.599999999175,0.0,0,-1
85,1,5,2125.5999999991623,0.0,0,1
86,2,3,2129.199999999159,0.0,0,1
87,2,0,2146.799999999143,0.0,0,-1
88,5,0,2153.9999999991364,0.0,0,-1
89,4,3,2159.699999999132,0.0,0,-1
90,1,4,2199.0999999990954,0.0,0,1
91,3,4,2200.799999999094,0.0,0,1
92,4,1,2205.6999999990894,0.0,0,-1
93,3,2,2210.399999999085,0.0,0,-1
94,3,4,2279.999999999022,0.0,0,1
95,0,5,2291.299999999012,0.0,0,1
96,2,5,2300.399999999004,0.0,0,1
97,0,2,2390.299999998921,0.0,0,1
98,0,1,2425.999999998889,0.0,0,1
99,3,4,2434.999999998881,0.0,0,1
100,4,0,2471.599999998848,0.0,0,-1
101,0,4,2488.799999998832,0.0,0,1
102,2,5,2500.999999998821,0.0,0,1
103,0,1,2502.29999999882,0.0,0,1
104,4,1,2513.3999999988096,0.0,0,-1
105,0,4,2519.899999998804,0.0,0,1
106,5,4,2543.799999998782,0.0,0,-1
107,0,4,2547.999999998778,0.0,0,1
108,3,0,2559.099999998768,0.0,0,-1
109,2,3,2615.099999998717,0.0,0,1
110,5,0,2620.899999998712,0.0,0,-1
111,4,5,2649.799999998685,0.0,0,1
112,2,3,2685.399999998653,0.0,0,1
113,1,4,2731.599999998611,0.0,0,1
114,0,2,2759.799999998585,0.0,0,1
115,3,4,2763.799999998582,0.0,0,1
116,0,3,2789.1999999985587,0.0,0,1
117,3,1,2824.8999999985263,0.0,0,-1
118,4,2,2857.299999998497,0.0,0,-1
119,3,0,2884.1999999984723,0.0,0,-1
120,3,4,2930.69999999843,0.0,0,1
121,4,0,2997.799999998369,0.0,0,-1
122,0,3,3064.2999999983085,0.0,0,1
123,4,2,3108.999999998268,0.0,0,-1
124,2,3,3123.999999998254,0.0,0,1
125,4,0,3123.999999998254,0.0,0,-1
126,3,0,3134.6999999982445,0.0,0,-1
127,0,5,3135.699999998244,0.0,0,1
128,2,0,3139.0999999982405,0.0,0,-1
129,2,3,3174.3999999982084,0.0,0,1
130,4,3,3195.499999998189,0.0,0,-1
131,2,0,3209.799999998176,0.0,0,-1
132,2,5,3218.899999998168,0.0,0,1
133,4,1,3224.199999998163,0.0,0,-1
134,0,1,3262.999999998128,0.0,0,1
135,5,3,3267.6999999981235,0.0,0,-1
136,0,5,3323.7999999980725,0.0,0,1
137,0,1,3366.699999998033,0.0,0,1
138,4,0,3396.999999998006,0.0,0,-1
139,4,0,3406.599999997997,0.0,0,-1
140,2,4,3417.499999997988,0.0,0,1
141,4,3,3429.1999999979766,0.0,0,-1
142,4,0,3451.2999999979565,0.0,0,-1
143,0,1,3481.2999999979293,0.0,0,1
144,1,4,3525.499999997889,0.0,0,1
145,0,2,3533.099999997882,0.0,0,1
146,4,3,3590.6999999978298,0.0,0,-1
