Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,direction
49,5,3,991.800000000157,0,0,-1
50,4,1,1041.0000000001487,0,0,-1
51,0,3,1042.1000000001477,0,0,1
52,5,0,1064.3000000001275,0,0,-1
53,3,5,1074.700000000118,0,0,1
54,2,3,1094.1000000001004,0,0,1
55,4,0,1146.0000000000532,0,0,-1
56,4,0,1196.900000000007,0,0,-1
57,0,1,1208.3999999999965,0,0,1
58,1,4,1218.4999999999873,0,0,1
59,5,1,1256.4999999999527,0,0,-1
60,2,3,1289.8999999999223,0,0,1
61,4,0,1319.2999999998956,0,0,-1
62,0,2,1341.899999999875,0,0,1
63,4,5,1347.29999999987,0,0,1
64,2,0,1349.0999999998685,0,0,-1
65,4,3,1365.4999999998536,0,0,-1
66,5,4,1379.5999999998407,0,0,-1
67,3,5,1391.5999999998298,0,0,1
68,0,4,1399.6999999998225,0,0,1
69,3,2,1437.2999999997885,0,0,-1
70,0,5,1465.099999999763,0,0,1
71,3,0,1493.699999999737,0,0,-1
72,2,5,1496.7999999997342,0,0,1
73,0,2,1560.1999999996765,0,0,1
74,5,1,1593.699999999646,0,0,-1
75,5,4,1625.7999999996168,0,0,-1
76,0,3,1640.2999999996036,0,0,1
77,5,0,1662.999999999583,0,0,-1
78,0,1,1721.0999999995302,0,0,1
79,3,0,1789.7999999994677,0,0,-1
80,1,2,1856.2999999994072,0,0,1
81,0,2,1860.199999999404,0,0,1
82,0,4,1924.699999999345,0,0,1
83,1,5,1942.199999999329,0,0,1
84,3,4,2018.09999999926,0,0,1
85,5,3,2044.299999999236,0,0,-1
86,5,4,2056.599999999225,0,0,-1
87,0,3,2093.099999999192,0,0,1
88,2,3,2112.899999999174,0,0,1
89,5,4,2118.4999999991687,0,0,-1
90,4,5,2129.399999999159,0,0,1
91,1,2,2168.799999999123,0,0,1
92,1,5,2269.699999999031,0,0,1
93,0,2,2406.6999999989066,0,0,1
94,1,4,2413.2999999989006,0,0,1
95,0,2,2415.099999998899,0,0,1
96,0,3,2416.199999998898,0,0,1
97,0,4,2430.399999998885,0,0,1
98,5,0,2447.5999999988694,0,0,-1
99,5,2,2471.499999998848,0,0,-1
100,0,4,2480.899999998839,0,0,1
101,1,4,2510.799999998812,0,0,1
102,0,4,2514.7999999988083,0,0,1
103,0,5,2541.799999998784,0,0,1
104,3,1,2550.8999999987755,0,0,-1
105,1,5,2600.89999999873,0,0,1
106,4,0,2605.6999999987256,0,0,-1
107,2,0,2639.599999998695,0,0,-1
108,0,1,2643.899999998691,0,0,1
109,3,2,2665.2999999986714,0,0,-1
110,4,5,2722.799999998619,0,0,1
111,0,3,2723.899999998618,0,0,1
112,5,0,2784.9999999985625,0,0,-1
113,2,5,2790.199999998558,0,0,1
114,4,3,2820.79999999853,0,0,-1
115,0,1,2832.699999998519,0,0,1
116,1,0,2848.5999999985047,0,0,-1
117,3,0,2858.899999998496,0,0,-1
118,0,3,2902.599999998456,0,0,1
119,2,1,2907.699999998451,0,0,-1
120,4,5,2915.799999998444,0,0,1
121,3,5,2929.699999998431,0,0,1
122,1,2,2942.799999998419,0,0,1
123,3,5,2944.099999998418,0,0,1
124,1,5,3008.899999998359,0,0,1
125,2,0,3054.5999999983173,0,0,-1
126,3,0,3056.499999998316,0,0,-1
127,2,3,3076.799999998297,0,0,1
128,0,3,3089.4999999982856,0,0,1
129,4,3,3105.499999998271,0,0,-1
130,0,5,3135.499999998244,0,0,1
131,5,1,3139.99999999824,0,0,-1
132,0,2,3220.799999998166,0,0,1
133,0,2,3222.199999998165,0,0,1
134,2,0,3234.399999998154,0,0,-1
135,1,2,3279.199999998113,0,0,1
136,2,3,3285.999999998107,0,0,1
137,4,0,3304.49999999809,0,0,-1
138,3,2,3328.799999998068,0,0,-1
139,1,5,3346.499999998052,0,0,1
140,0,3,3371.9999999980287,0,0,1
141,4,0,3405.3999999979983,0,0,-1
142,0,2,3427.1999999979785,0,0,1
143,0,2,3451.4999999979564,0,0,1
144,3,2,3484.0999999979267,0,0,-1
145,2,4,3497.2999999979147,0,0,1
146,3,5,3535.79999999788,0,0,1
147,4,5,3578.399999997841,0,0,1
148,1,0,3598.7999999978224,0,0,-1
