Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,direction
95,0,2,1568.0999999996693,0,0,1
96,1,3,1574.999999999663,0,0,1
97,5,3,1600.4999999996398,0,0,-1
98,5,3,1617.3999999996245,0,0,-1
99,3,2,1680.499999999567,0,0,-1
100,5,0,1686.199999999562,0,0,-1
101,1,3,1799.5999999994588,0,0,1
102,2,5,1800.0999999994583,0,0,1
103,2,3,1803.2999999994554,0,0,1
104,3,0,1804.2999999994545,0,0,-1
105,2,1,1807.5999999994515,0,0,-1
106,0,4,1807.9999999994511,0,0,1
107,3,1,1834.1999999994273,0,0,-1
108,3,5,1835.0999999994265,0,0,1
109,3,1,1840.6999999994214,0,0,-1
110,2,1,1845.8999999994167,0,0,-1
111,2,4,1854.0999999994092,0,0,1
112,1,4,1862.6999999994014,0,0,1
113,2,5,1875.09999999939,0,0,1
114,1,0,1879.1999999993864,0,0,-1
115,0,2,1881.799999999384,0,0,1
116,0,5,1897.6999999993695,0,0,1
117,3,1,1906.4999999993615,0,0,-1
118,3,0,1906.8999999993612,0,0,-1
119,4,1,1935.599999999335,0,0,-1
120,4,3,1958.8999999993139,0,0,-1
121,1,4,1984.3999999992907,0,0,1
122,4,2,1987.399999999288,0,0,-1
123,3,1,2006.5999999992705,0,0,-1
124,0,2,2032.9999999992465,0,0,1
125,1,3,2071.1999999992117,0,0,1
126,3,1,2101.499999999184,0,0,-1
127,3,1,2105.5999999991805,0,0,-1
128,4,2,2119.5999999991677,0,0,-1
129,1,4,2130.299999999158,0,0,1
130,1,3,2142.199999999147,0,0,1
131,1,2,2161.29999999913,0,0,1
132,1,3,2191.799999999102,0,0,1
133,2,4,2196.7999999990975,0,0,1
134,0,1,2205.19999999909,0,0,1
135,3,2,2213.4999999990823,0,0,-1
136,2,1,2223.2999999990734,0,0,-1
137,1,2,2236.899999999061,0,0,1
138,5,2,2362.5999999989467,0,0,-1
139,0,2,2388.699999998923,0,0,1
140,2,1,2388.699999998923,0,0,-1
141,4,5,2391.99999999892,0,0,1
142,2,4,2409.699999998904,0,0,1
143,5,2,2453.599999998864,0,0,-1
144,3,0,2462.6999999988557,0,0,-1
145,0,4,2500.899999998821,0,0,1
146,2,1,2509.2999999988133,0,0,-1
147,4,3,2510.0999999988126,0,0,-1
148,0,1,2521.2999999988024,0,0,1
149,4,0,2536.5999999987885,0,0,-1
150,0,2,2558.899999998768,0,0,1
151,4,1,2565.9999999987617,0,0,-1
152,5,3,2567.1999999987606,0,0,-1
153,4,0,2587.1999999987424,0,0,-1
154,1,3,2595.7999999987346,0,0,1
155,1,2,2611.3999999987204,0,0,1
156,5,3,2687.499999998651,0,0,-1
157,1,0,2690.899999998648,0,0,-1
158,1,4,2694.9999999986444,0,0,1
159,2,5,2697.1999999986424,0,0,1
160,3,0,2722.999999998619,0,0,-1
161,0,4,2731.9999999986107,0,0,1
162,4,1,2762.0999999985834,0,0,-1
163,3,5,2766.1999999985796,0,0,1
164,0,5,2782.9999999985644,0,0,1
165,4,2,2784.599999998563,0,0,-1
166,0,2,2785.799999998562,0,0,1
167,3,5,2811.4999999985384,0,0,1
168,3,4,2812.5999999985374,0,0,1
169,5,0,2823.199999998528,0,0,-1
170,2,1,2834.7999999985173,0,0,-1
171,3,0,2834.899999998517,0,0,-1
172,4,0,2838.299999998514,0,0,-1
173,5,3,2843.4999999985093,0,0,-1
174,3,0,2845.4999999985075,0,0,-1
175,2,0,2878.7999999984772,0,0,-1
176,3,5,2892.7999999984645,0,0,1
177,2,4,2897.69999999846,0,0,1
178,0,3,2944.1999999984178,0,0,1
179,2,4,2958.7999999984045,0,0,1
180,2,3,2979.4999999983856,0,0,1
181,2,4,3003.099999998364,0,0,1
182,0,4,3045.4999999983256,0,0,1
183,2,5,3050.2999999983213,0,0,1
184,3,0,3065.899999998307,0,0,-1
185,0,2,3079.399999998295,0,0,1
186,0,2,3110.4999999982665,0,0,1
187,2,4,3125.8999999982525,0,0,1
188,4,5,3235.5999999981527,0,0,1
189,3,4,3281.8999999981106,0,0,1
190,4,1,3298.2999999980957,0,0,-1
191,2,0,3342.2999999980557,0,0,-1
192,3,0,3415.599999997989,0,0,-1
193,0,2,3443.6999999979635,0,0,1
194,0,4,3447.1999999979603,0,0,1
195,4,1,3449.899999997958,0,0,-1
196,3,2,3491.0999999979203,0,0,-1
197,2,0,3558.9999999978586,0,0,-1
