Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,Direction
25.0,2.0,5.0,656.0000000000806,688.8313124726014,703.5314688912348,1.0
33.0,2.0,1.0,852.7000000001253,873.8237307388432,880.6009548046363,-1.0
75.0,2.0,4.0,2271.19999999903,2276.032895539691,2286.5389003096498,1.0
76.0,2.0,3.0,2311.199999998993,2318.2895790384036,2324.864484900833,1.0
85.0,2.0,1.0,2649.799999998685,2650.747065486521,2654.7496228739697,-1.0
92.0,2.0,0.0,2847.299999998506,2860.410137499944,2872.0073323479432,-1.0
98.0,2.0,5.0,3110.6999999982663,3119.394189396909,3133.2275856883743,1.0
4.0,3.0,2.0,0.0,29.130166309050907,36.27991887392435,-1.0
19.0,3.0,1.0,255.59999999998976,267.4380734726563,278.5707382088246,-1.0
29.0,3.0,4.0,745.700000000101,752.8684352569161,757.0227564081354,1.0
28.0,3.0,0.0,743.4000000001005,749.0680738018984,761.1113587349914,-1.0
32.0,3.0,4.0,810.1000000001156,822.4289744933039,829.5223107077792,1.0
45.0,3.0,2.0,1132.1000000000658,1133.3097938349536,1141.6565936173486,-1.0
44.0,3.0,0.0,1127.40000000007,1133.3097938349536,1152.4785460531828,-1.0
54.0,3.0,2.0,1332.4999999998836,1340.9306025767696,1344.858455195222,-1.0
57.0,3.0,2.0,1498.9999999997322,1505.8964912111094,1512.7807240722775,-1.0
81.0,3.0,2.0,2561.5999999987657,2564.1013995762687,2572.023528708181,-1.0
89.0,3.0,5.0,2773.7999999985727,2774.339142923708,2782.11302284197,1.0
90.0,3.0,5.0,2795.299999998553,2806.4103474009235,2817.0922858100653,1.0
102.0,3.0,4.0,3173.499999998209,3178.5247990837297,3185.2352826595725,1.0
103.0,3.0,2.0,3194.39999999819,3199.1677285919004,3206.556074881549,-1.0
111.0,3.0,4.0,3445.399999997962,3450.381280138162,3457.9063874194053,1.0
116.0,3.0,0.0,3530.3999999978846,3532.005980025665,3548.192106391829,-1.0
5.0,4.0,5.0,0.0,13.134754855362903,21.53919140172889,1.0
9.0,4.0,0.0,55.90000000000053,59.9543601452538,69.29665287451016,-1.0
10.0,4.0,0.0,60.70000000000059,81.16906190159037,100.54753220503748,-1.0
16.0,4.0,2.0,166.7999999999948,167.4215328212738,172.11578353984737,-1.0
30.0,4.0,1.0,775.7000000001078,783.0938149719128,789.0212838725588,-1.0
31.0,4.0,5.0,779.3000000001086,789.0212838725588,795.3285965430874,1.0
34.0,4.0,3.0,857.4000000001264,858.923558483717,866.0930592621409,-1.0
46.0,4.0,0.0,1145.100000000054,1148.8076019333278,1164.361450498799,-1.0
55.0,4.0,1.0,1338.799999999878,1344.858455195222,1360.5578716023338,-1.0
60.0,4.0,0.0,1595.999999999644,1599.8684580179186,1615.9717266226862,-1.0
66.0,4.0,0.0,1748.4999999995052,1751.137774311617,1769.6872269816333,-1.0
68.0,4.0,2.0,1909.8999999993584,1919.8930028505215,1930.5371977364089,-1.0
70.0,4.0,2.0,2132.0999999991564,2140.1661670387134,2151.171826959705,-1.0
72.0,4.0,3.0,2170.399999999121,2183.9793915848313,2187.8152060464204,-1.0
74.0,4.0,3.0,2183.999999999109,2192.4071315138826,2199.3990044386223,-1.0
107.0,4.0,2.0,3295.999999998098,3298.590027191211,3306.645414142139,-1.0
114.0,4.0,1.0,3507.099999997906,3517.6749252837512,3532.005980025665,-1.0
119.0,4.0,2.0,3574.899999997844,3577.863163144077,3585.4897394414616,-1.0
6.0,5.0,4.0,0.0,25.45804480211771,29.130166309050907,-1.0
7.0,5.0,0.0,37.40000000000026,47.29527416368727,64.66857436037984,-1.0
15.0,5.0,4.0,158.99999999999525,159.67156676450597,163.8826061095072,-1.0
22.0,5.0,1.0,490.400000000043,495.5247645969821,515.0484349621782,-1.0
23.0,5.0,3.0,599.3000000000677,619.8376931313397,625.2030928673796,-1.0
41.0,5.0,4.0,969.900000000152,971.1352980396334,978.4579837901645,-1.0
58.0,5.0,1.0,1548.699999999687,1554.709968980153,1573.1766143359698,-1.0
61.0,5.0,3.0,1610.099999999631,1610.713675690567,1615.9717266226862,-1.0
67.0,5.0,3.0,1793.699999999464,1806.139418386797,1816.1253475554254,-1.0
73.0,5.0,1.0,2181.199999999112,2192.407131513882,2211.874770034011,-1.0
77.0,5.0,0.0,2354.2999999989543,2362.396291545896,2385.6019936235953,-1.0
79.0,5.0,2.0,2522.899999998801,2526.3405483925585,2540.9624653559276,-1.0
82.0,5.0,2.0,2567.0999999987607,2583.541475390265,2597.948449053465,-1.0
83.0,5.0,2.0,2603.5999999987275,2617.2348946415273,2632.3864725175104,-1.0
84.0,5.0,3.0,2645.999999998689,2658.982115447215,2669.903799728398,-1.0
87.0,5.0,4.0,2737.6999999986056,2738.4089133511266,2745.9441748491963,-1.0
88.0,5.0,0.0,2768.899999998577,2778.346849359489,2798.95491432311,-1.0
94.0,5.0,0.0,2984.499999998381,2993.547865683728,3012.752591963947,-1.0
101.0,5.0,3.0,3144.6999999982354,3160.4202469521624,3171.318419406695,-1.0
