Index,Passenger position,Passenger destination,Passenger arrival time,Lift arrival time,Order completion time,direction
82,0,2,1273.0999999999376,0,0,1
83,0,4,1304.2999999999092,0,0,1
84,0,3,1327.1999999998884,0,0,1
85,0,2,1327.9999999998877,0,0,1
86,0,4,1333.2999999998829,0,0,1
87,0,3,1370.499999999849,0,0,1
88,0,1,1397.3999999998246,0,0,1
89,1,4,1402.0999999998203,0,0,1
90,0,5,1429.3999999997955,0,0,1
91,0,2,1485.6999999997443,0,0,1
92,0,5,1504.9999999997267,0,0,1
93,0,5,1535.2999999996991,0,0,1
94,4,1,1541.0999999996939,0,0,-1
95,2,0,1562.1999999996747,0,0,-1
96,0,2,1587.099999999652,0,0,1
97,0,5,1587.9999999996512,0,0,1
98,0,2,1593.799999999646,0,0,1
99,0,5,1616.899999999625,0,0,1
100,0,4,1619.099999999623,0,0,1
101,0,3,1621.099999999621,0,0,1
102,0,1,1638.9999999996048,0,0,1
103,0,1,1682.5999999995652,0,0,1
104,0,1,1710.6999999995396,0,0,1
105,0,3,1717.0999999995338,0,0,1
106,0,5,1760.4999999994943,0,0,1
107,0,2,1769.1999999994864,0,0,1
108,0,3,1796.2999999994618,0,0,1
109,0,3,1806.2999999994527,0,0,1
110,0,5,1814.0999999994456,0,0,1
111,1,3,1830.4999999994307,0,0,1
112,0,2,1831.7999999994295,0,0,1
113,0,1,1854.8999999994085,0,0,1
114,0,4,1862.099999999402,0,0,1
115,2,5,1864.7999999993995,0,0,1
116,4,3,1870.5999999993942,0,0,-1
117,0,3,1884.2999999993817,0,0,1
118,0,5,1908.3999999993598,0,0,1
119,0,3,1908.4999999993597,0,0,1
120,0,1,1936.9999999993338,0,0,1
121,0,1,1940.2999999993308,0,0,1
122,0,2,1947.799999999324,0,0,1
123,0,3,1987.5999999992878,0,0,1
124,0,5,1991.1999999992845,0,0,1
125,0,1,1991.3999999992843,0,0,1
126,0,4,1992.0999999992837,0,0,1
127,0,3,1994.7999999992812,0,0,1
128,0,4,1996.3999999992798,0,0,1
129,0,2,2002.4999999992742,0,0,1
130,0,3,2025.4999999992533,0,0,1
131,0,5,2025.799999999253,0,0,1
132,0,4,2035.2999999992444,0,0,1
133,0,4,2062.6999999992195,0,0,1
134,0,2,2063.099999999219,0,0,1
135,0,4,2071.4999999992115,0,0,1
136,0,1,2085.099999999199,0,0,1
137,0,2,2093.899999999191,0,0,1
138,0,4,2115.099999999172,0,0,1
139,0,4,2125.4999999991624,0,0,1
140,0,4,2143.0999999991463,0,0,1
141,0,1,2143.299999999146,0,0,1
142,0,2,2146.699999999143,0,0,1
143,0,3,2162.199999999129,0,0,1
144,0,4,2177.9999999991146,0,0,1
145,0,5,2178.699999999114,0,0,1
146,0,1,2185.6999999991076,0,0,1
147,0,5,2194.7999999990993,0,0,1
148,0,4,2230.399999999067,0,0,1
149,0,3,2230.7999999990666,0,0,1
150,0,3,2246.599999999052,0,0,1
151,0,3,2282.2999999990197,0,0,1
152,0,4,2298.299999999005,0,0,1
153,0,4,2303.099999999001,0,0,1
154,5,4,2304.3999999989996,0,0,-1
155,5,0,2330.399999998976,0,0,-1
156,0,4,2331.9999999989745,0,0,1
157,0,5,2353.7999999989547,0,0,1
158,0,5,2415.6999999988984,0,0,1
159,0,4,2420.8999999988937,0,0,1
160,0,2,2450.199999998867,0,0,1
161,1,5,2468.4999999988504,0,0,1
162,5,2,2476.499999998843,0,0,-1
163,0,3,2523.2999999988006,0,0,1
164,0,2,2533.2999999987915,0,0,1
165,0,5,2537.299999998788,0,0,1
166,0,2,2548.8999999987773,0,0,1
167,3,2,2579.4999999987494,0,0,-1
168,0,2,2608.599999998723,0,0,1
169,0,1,2633.4999999987003,0,0,1
170,0,2,2639.499999998695,0,0,1
171,0,4,2674.0999999986634,0,0,1
172,4,3,2702.099999998638,0,0,-1
173,0,2,2722.699999998619,0,0,1
174,0,2,2736.3999999986067,0,0,1
175,2,0,2747.199999998597,0,0,-1
176,0,5,2747.8999999985963,0,0,1
177,0,2,2751.9999999985926,0,0,1
178,0,1,2770.5999999985756,0,0,1
179,0,3,2780.199999998567,0,0,1
180,0,2,2783.7999999985636,0,0,1
181,4,2,2790.5999999985575,0,0,-1
182,0,5,2815.5999999985347,0,0,1
183,0,3,2825.7999999985254,0,0,1
184,2,5,2827.9999999985234,0,0,1
185,0,4,2853.7999999985,0,0,1
186,0,1,2870.099999998485,0,0,1
187,2,4,2903.099999998455,0,0,1
188,5,3,2947.099999998415,0,0,-1
189,0,2,2948.7999999984136,0,0,1
190,2,3,2952.89999999841,0,0,1
191,0,2,2963.7999999984,0,0,1
192,0,1,2966.4999999983975,0,0,1
193,0,5,2969.199999998395,0,0,1
194,0,5,2991.099999998375,0,0,1
195,5,2,2998.699999998368,0,0,-1
196,0,1,3014.499999998354,0,0,1
197,0,1,3040.49999999833,0,0,1
198,0,4,3053.3999999983184,0,0,1
199,0,3,3084.79999999829,0,0,1
200,4,1,3086.899999998288,0,0,-1
201,5,2,3109.3999999982675,0,0,-1
202,5,1,3161.79999999822,0,0,-1
203,0,1,3200.999999998184,0,0,1
204,0,4,3201.199999998184,0,0,1
205,0,5,3211.5999999981746,0,0,1
206,0,5,3250.699999998139,0,0,1
207,0,1,3287.3999999981056,0,0,1
208,0,4,3291.199999998102,0,0,1
209,0,5,3294.799999998099,0,0,1
210,0,1,3320.5999999980754,0,0,1
211,0,5,3327.9999999980687,0,0,1
212,0,1,3350.2999999980484,0,0,1
213,0,2,3375.099999998026,0,0,1
214,0,5,3378.7999999980225,0,0,1
215,0,1,3409.899999997994,0,0,1
216,0,5,3442.7999999979643,0,0,1
217,0,3,3485.1999999979257,0,0,1
218,0,2,3551.2999999978656,0,0,1
219,1,2,3565.5999999978526,0,0,1
220,0,5,3566.9999999978513,0,0,1
221,0,5,3568.8999999978496,0,0,1
222,0,3,3578.299999997841,0,0,1
